Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,season_code,agro_zone,crop_category,monsoon_dependent,irrigation_intensity,fertilizer_per_ha,pesticide_per_ha,input_intensity,rainfall_efficiency,yield_log,area_log,production_log,fertilizer_log,rainfall_log,year_normalized,year_squared,decade,State_encoded,Crop_encoded,Season_encoded,agro_zone_encoded,crop_category_encoded,year_bin
Onion,1998,Whole Year ,Tamil Nadu,37185.0,289717,1077.1,3673878.0,10783.65,7.577727273,,Southern_Plateau,spices,0,0.65,98.8,0.29,99.09,268.729245895557,2.1491689918144834,10.523687625340008,12.576663315068537,15.116758610083131,6.9829555115450725,0.043478260869565216,0.0018903591682419658,0,24,31,4,8,7,early
Bajra,2007,Whole Year ,Tamil Nadu,59798.0,85840,1067.2,7977053.2,9567.68,1.6084,,Southern_Plateau,cereals,0,0.65,133.4,0.16,133.56,80.35948324283842,0.9587370065369102,10.998744217390875,11.360252026817339,15.89207975340447,6.97373026790567,0.43478260869565216,0.1890359168241966,1,24,2,4,8,1,mid
Maize,2020,Kharif     ,Uttarakhand,19697.0,41108,1313.947826,3813536.17,7287.89,1.973076923,,Other,cereals,0,0.45,193.60999999999999,0.37,193.98,31.262076857488942,1.089597417546021,9.888272386729648,10.623982354614311,15.15406770749055,7.181552267779122,1.0,1.0,2,28,24,1,7,1,late
Urad,2005,Kharif     ,Punjab,2800.0,1500,566.7,335776.0,588.0,0.666666667,,North_Western_Plains,pulses,0,0.85,119.92,0.21,120.13,2.6422406200457984,0.5108256239659907,7.937731775260109,7.313886831633462,12.72420252812913,6.341593110176681,0.34782608695652173,0.12098298676748581,0,22,52,1,6,6,mid
Jute,2004,Kharif     ,Assam,57981.0,410409,2536.9,6281661.54,12176.01,7.193043478,,North_Eastern,cash_crops,0,0.45,108.34,0.21,108.55,161.71204539185942,2.1032854378708503,10.967887896534048,12.924911939013574,15.653145239076867,7.839092246394858,0.30434782608695654,0.09262759924385634,0,2,21,1,5,0,early
Arecanut,2015,Rabi       ,Meghalaya,16965.0,26802,3870.8,2678943.15,5598.45,1.436363636,,Other,plantation,0,0.45,157.91,0.33,158.24,6.922361692236169,0.8905066145691867,9.73896662036768,10.196269100532607,14.800933300978343,8.26147479416985,0.782608695652174,0.612476370510397,1,17,0,2,7,5,late
Other  Rabi pulses,2000,Rabi       ,Nagaland,6500.0,5700,1631.8,638105.0,1690.0,0.91875,,North_Eastern,others,0,0.45,98.17,0.26,98.43,3.4909358157765804,0.6516739323533702,8.77971129020447,8.648396877031582,13.366259692727136,7.398051611495635,0.13043478260869565,0.017013232514177693,0,19,32,2,5,4,early
Onion,2011,Rabi       ,Uttar Pradesh,11464.0,262239,777.4,1920449.28,3783.12,22.87569444,,Central_Plains,spices,0,0.85,167.52,0.33,167.85000000000002,336.89491264131556,3.1728609724359367,9.347054195292005,12.477015393977657,14.468070237341585,6.657240530871795,0.6086956521739131,0.37051039697542537,1,27,31,2,0,7,mid
Sugarcane,2006,Rabi       ,Nagaland,290.0,4850,1362.5,37035.9,63.8,16.72,,North_Eastern,cash_crops,0,0.45,127.71000000000001,0.22,127.93000000000002,3.557022368903557,2.8746939451769347,5.673323267171493,8.486940148245216,10.5196699919531,7.217810202285643,0.391304347826087,0.15311909262759926,0,19,46,2,5,0,mid
Rice,2006,Rabi       ,Puducherry,12061.0,33581,1434.5875,1540310.31,2653.42,4.05,,Other,cereals,0,0.45,127.71000000000001,0.22,127.92999999999999,23.39181693905805,1.6193882432872684,9.397815294010933,10.421745488119415,14.247495103311035,7.269329452074776,0.391304347826087,0.15311909262759926,0,21,40,2,7,1,mid
Sugarcane,2001,Whole Year ,Assam,27166.0,1011398,1824.7,2774463.58,7063.16,37.2173913,,North_Eastern,cash_crops,0,0.45,102.13000000000001,0.26,102.39000000000001,553.9782001424111,3.6432906816422617,10.20975828042422,13.826845078899035,14.835968342402412,7.509718754119465,0.17391304347826086,0.030245746691871453,0,2,46,4,5,0,early
Sweet potato,2008,Whole Year ,Chhattisgarh,2683.0,14161,1117.9,383776.32,241.47,5.593888889,,Central_Plateau,fruits_veg,0,0.45,143.04,0.09,143.13,12.656180176959513,1.8861432941890997,7.895063498091573,9.55831760021172,12.85781776753191,7.020101338813675,0.4782608695652174,0.2287334593572779,1,4,48,4,1,2,mid
Urad,2002,Kharif     ,Chhattisgarh,116301.0,30317,1001.4,11010215.67,29075.25,0.259375,,Central_Plateau,pulses,0,0.45,94.67,0.25,94.92,30.24441340782123,0.23061556615291076,11.663945535263448,10.319496874519963,16.214334187887605,6.910152403581859,0.21739130434782608,0.04725897920604915,0,4,52,1,1,6,early
Tobacco,2001,Whole Year ,Chhattisgarh,40.0,22,1550.0,4085.2,10.4,0.6075,,Central_Plateau,cash_crops,0,0.45,102.13,0.26,102.39,0.014184397163120567,0.4746801771296374,3.713572066704308,3.1354942159291497,8.315370721805712,7.346655163176539,0.17391304347826086,0.030245746691871453,0,4,50,4,1,0,early
Mesta,2012,Kharif     ,Bihar,17612.0,40948,924.1,2655889.6,5459.72,2.432941176,,Middle_Gangetic,cash_crops,0,0.65,150.8,0.31,151.11,44.26332288401254,1.2334173794612886,9.776392544732296,10.620082668958622,14.792290598971103,6.829901839777273,0.6521739130434783,0.42533081285444235,1,3,26,1,4,0,mid
Urad,2018,Kharif     ,Uttarakhand,12491.0,10727,1373.0,2026040.2,4371.85,0.950769231,,Other,pulses,0,0.45,162.2,0.35000000000000003,162.55,7.807132459970888,0.668223772225785,9.43284371840297,9.280612424961515,14.521594299220721,7.2254814727822945,0.9130434782608695,0.8336483931947068,2,28,52,1,7,6,late
Groundnut,2004,Kharif     ,Puducherry,1632.0,3157,1434.5875,176810.88,342.72,1.135,,Other,oilseeds,0,0.45,108.34,0.21000000000000002,108.55,2.1990996717371805,0.7584666466805879,7.398174092970465,8.057694194815587,12.082841621498362,7.269329452074776,0.30434782608695654,0.09262759924385634,0,21,17,1,7,3,early
Arhar/Tur,2016,Kharif     ,Maharashtra,1435643.0,2089252,1151.1,220012289.8,502475.05,1.184411765,,Central_Plateau,pulses,0,0.45,153.25000003482762,0.35,153.60000003482762,1813.4293898099124,0.7813465771996875,14.17712408699182,14.552317143784633,19.209193970028846,7.0493416430440075,0.8260869565217391,0.6824196597353497,1,15,1,1,1,6,late
Cardamom,2016,Whole Year ,Tamil Nadu,3902.0,353,912.4,597981.5,1365.7,0.063636364,,Southern_Plateau,others,0,0.65,153.25,0.35000000000000003,153.6,0.386468141011605,0.061693569347220235,8.269500767180615,5.869296913133774,13.301316768290517,6.817173900750898,0.8260869565217391,0.6824196597353497,1,24,6,4,8,4,late
Groundnut,2013,Rabi       ,West Bengal,11969.0,21546,1939.9,1729400.81,3231.63,1.690833333,,Lower_Gangetic,oilseeds,0,0.85,144.49,0.27,144.76,11.101035602040291,0.9898509348583062,9.390158798552019,9.977991874704234,14.363286132113679,7.570907062006682,0.6956521739130435,0.48393194706994325,1,29,17,2,3,3,late
Horse-gram,2013,Kharif     ,Uttarakhand,10523.0,8474,1735.4,1520468.27,2841.21,0.792727273,,Other,others,0,0.45,144.49,0.27,144.76,4.880211932734393,0.5837380765282486,9.261413642160184,9.044875932248651,14.234529575438236,7.459569283425439,0.6956521739130435,0.48393194706994325,1,28,19,1,7,4,late
Ginger,2014,Kharif     ,Andhra Pradesh,391.0,1118,687.6,59025.36,129.03,3.0625,,East_Coast,spices,0,0.65,150.96,0.33,151.29,1.6235840836479813,1.4017985476558559,5.971261839790462,7.020190708311925,10.985739402772559,6.534660550904423,0.7391304347826086,0.546313799621928,1,0,15,1,2,7,late
Arhar/Tur,2001,Rabi       ,Odisha,290.0,160,1672.5,29617.7,75.4,0.616666667,,East_Coast,pulses,0,0.45,102.13,0.26,102.39,0.09560800717060054,0.4803664164874677,5.673323267171493,5.081404364984463,10.296161197594618,7.422672520651381,0.17391304347826086,0.030245746691871453,0,20,1,2,2,6,early
Sugarcane,1999,Winter     ,Odisha,30970.0,1826930,1484.3,3286846.1,8361.9,60.69166667,,East_Coast,cash_crops,0,0.45,106.13000000000001,0.26999999999999996,106.4,1230.0074059112637,4.122148859715084,10.340806561758198,14.41814806781609,15.005439334983958,7.303372051035487,0.08695652173913043,0.007561436672967863,0,20,46,5,2,0,early
Turmeric,2001,Whole Year ,Uttar Pradesh,1419.0,2543,849.9,144922.47,368.94,1.837906977,,Central_Plains,spices,0,0.85,102.13,0.26,102.39,2.98860030555882,1.0430668005403276,7.258412150595307,7.841492924460013,11.883961088967455,6.746294612855512,0.17391304347826086,0.030245746691871453,0,27,51,4,0,7,early
Linseed,2002,Rabi       ,Nagaland,8000.0,8500,1536.6,757360.0,2000.0,1.09,,North_Eastern,oilseeds,0,0.45,94.67,0.25,94.92,5.528095733610822,0.7371640659767197,8.987321812850125,9.04793908261736,13.537595301177944,7.337978038216028,0.21739130434782608,0.04725897920604915,0,19,23,2,5,3,early
Sunflower,1999,Rabi       ,Nagaland,2500.0,3480,1782.2,265325.0,675.0,1.385714286,,North_Eastern,oilseeds,0,0.45,106.13,0.27,106.4,1.9515477792732165,0.8694985704871566,7.824445930877619,8.15507488781144,12.488714537585514,7.4861647820716595,0.08695652173913043,0.007561436672967863,0,19,47,2,5,3,early
Jowar,2012,Kharif     ,Madhya Pradesh,291553.0,587479,1049.5,43966192.4,90381.43,1.712653061,,Central_Plateau,cereals,0,0.45,150.79999999999998,0.31,151.10999999999999,559.2375059495479,0.9979271452930103,12.58298051632981,13.2835974818678,17.598931564746184,6.957021520285055,0.6521739130434783,0.42533081285444235,1,14,20,1,1,1,mid
Peas & beans (Pulses),2014,Rabi       ,Uttar Pradesh,416056.0,314196,616.4,62807813.76,137298.48,0.801216216,,Central_Plains,others,0,0.85,150.96,0.33,151.29,508.9018464528669,0.5884621122917181,12.938577549087892,12.657775456699513,17.95559006255006,6.425517112068059,0.7391304347826086,0.546313799621928,1,27,36,2,0,4,late
Groundnut,2014,Kharif     ,Chhattisgarh,29095.0,40762,1274.7,4392181.2,9601.35,1.434285714,,Central_Plateau,oilseeds,0,0.45,150.96,0.33,151.29,31.952653445167357,0.8896533722284855,10.278355986666824,10.615530086198365,15.29533674582835,7.151250326544244,0.7391304347826086,0.546313799621928,1,4,17,1,1,3,late
Maize,2008,Rabi       ,Manipur,2250.0,3130,1134.8,321840.0,202.5,1.467777778,,North_Eastern,cereals,0,0.45,143.04,0.09,143.13,2.75576686036274,0.9033180606601663,7.719129840906732,8.049107721326406,12.681812913752822,7.035092527443332,0.4782608695652174,0.2287334593572779,1,16,24,2,5,1,mid
Maize,2005,Kharif     ,Andhra Pradesh,593135.0,2098190,1075.5,71128749.2,124558.35,3.803636364,,East_Coast,cereals,0,0.65,119.92,0.21000000000000002,120.13,1949.084997677659,1.5693732069314543,13.29317899401208,14.556586102879416,18.080002175910035,6.981470316804418,0.34782608695652173,0.12098298676748581,0,0,24,1,2,1,mid
Sugarcane,2000,Whole Year ,Meghalaya,86.0,237,6258.8,8442.62,22.36,2.288,,Other,cash_crops,0,0.45,98.17000000000002,0.26,98.43000000000002,0.0378606345250647,1.1902794771939333,4.465908118654584,5.472270673671475,9.04116640558703,8.74190351470198,0.13043478260869565,0.017013232514177693,0,17,46,4,7,0,early
Soyabean,2015,Whole Year ,Kerala,1.0,1,2602.9,157.91,0.33,1.0,,West_Coast,oilseeds,0,0.65,157.91,0.33,158.24,0.00038403932562694416,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.068338004224545,7.8647656001333095,0.782608695652174,0.612476370510397,1,13,45,4,9,3,late
Cotton(lint),2016,Kharif     ,Himachal Pradesh,30.0,12,1373.9,4597.5,10.5,0.37,,Other,others,0,0.45,153.25,0.35,153.6,0.008727907484180668,0.31481073984003355,3.4339872044851463,2.5649493574615367,8.433485442342752,7.226136280183188,0.8260869565217391,0.6824196597353497,1,9,11,1,7,4,late
Gram,2013,Rabi       ,Uttarakhand,569.0,481,1735.4,82214.81,153.63,0.729090909,,Other,pulses,0,0.45,144.49,0.27,144.76,0.2770099055517162,0.5475957842662974,6.345636360828596,6.1779441140506,11.317102898316543,7.459569283425439,0.6956521739130435,0.48393194706994325,1,28,16,2,7,6,late
Sunflower,2005,Rabi       ,Haryana,14504.0,25000,516.9,1739319.68,3045.84,1.334,,North_Western_Plains,oilseeds,0,0.85,119.92,0.21000000000000002,120.13,48.27186715582159,0.8475835338643642,9.582248696555505,10.12667110305036,14.369005181166301,6.249782173429845,0.34782608695652173,0.12098298676748581,0,8,47,2,6,3,mid
Cowpea(Lobia),2008,Kharif     ,Manipur,948.0,1019,1134.8,135601.92,85.32,1.128888889,,North_Eastern,others,0,0.45,143.04000000000002,0.09,143.13000000000002,0.8971649938369431,0.7556001952586872,6.855408798609928,6.927557906278317,11.817486188179885,7.035092527443332,0.4782608695652174,0.2287334593572779,1,16,12,1,5,4,mid
Rice,2008,Winter     ,Odisha,3417000.0,5266000,1539.0,488767680.0,307530.0,1.545333333,,East_Coast,cereals,0,0.45,143.04,0.09,143.13,3419.4805194805194,0.9342616170644329,15.04427382375176,15.47678180893583,20.007397844568594,7.3395376954076745,0.4782608695652174,0.2287334593572779,1,20,40,5,2,1,mid
Sugarcane,2018,Whole Year ,Tamil Nadu,166415.0,17096330,986.2,26992513.0,58245.25,99.34166667,,Southern_Plateau,cash_crops,0,0.65,162.2,0.35,162.55,17318.000405186383,4.608581029143393,12.022245956592915,16.65437443704779,17.11107012626589,6.894872653151124,0.9130434782608695,0.8336483931947068,2,24,46,4,8,0,late
Potato,2005,Whole Year ,Tamil Nadu,5005.0,74593,1364.1,600199.6,1051.05,15.32,,Southern_Plateau,fruits_veg,0,0.65,119.92,0.21,120.13000000000001,54.64288330525237,2.792391349535961,8.518392471991719,11.219815354002847,13.305019211654681,7.218982965008932,0.34782608695652173,0.12098298676748581,0,24,37,4,8,2,mid
Barley,2000,Rabi       ,Uttarakhand,25797.0,25064,1413.4,2532491.49,6707.22,0.978461538,,Other,cereals,0,0.45,98.17,0.26,98.43000000000002,17.720588235294116,0.6823195416746005,10.158052248525081,10.129227729697604,14.744714549651418,7.254460691883379,0.13043478260869565,0.017013232514177693,0,28,4,2,7,1,early
Castor seed,2002,Kharif     ,Tamil Nadu,17749.0,5600,315.9,1680297.83,4437.25,0.376666667,,Southern_Plateau,oilseeds,0,0.65,94.67,0.25,94.92,17.67118964973178,0.31966511854696245,9.784140794903562,8.630700432209832,14.334482210561559,5.758586266696875,0.21739130434782608,0.04725897920604915,0,24,8,1,8,3,early
Sesamum,2004,Kharif     ,Manipur,1930.0,950,1613.3,209096.2,405.3,0.46,,North_Eastern,oilseeds,0,0.45,108.34,0.21,108.55,0.588490367341882,0.3784364357202451,7.565793282428515,6.85751406254539,12.250554494604925,7.3866567051634835,0.30434782608695654,0.09262759924385634,0,16,43,1,5,3,early
Rice,2001,Kharif     ,Nagaland,155000.0,235000,1532.0,15830150.0,40300.0,1.485,,North_Eastern,cereals,0,0.45,102.13,0.26,102.39,153.2941943900848,0.910272659548592,11.951186847493476,12.367345048436391,16.577426970661985,7.334981878871814,0.17391304347826086,0.030245746691871453,0,19,40,1,5,1,early
Barley,2015,Rabi       ,Himachal Pradesh,19160.0,33587,1223.2,3025555.6,6322.8,1.665454545,,Other,cereals,0,0.45,157.91,0.33,158.24,27.43587649076948,0.9803746040495481,9.860632242229698,10.421924139303453,14.922605632521154,7.1100428484169695,0.782608695652174,0.612476370510397,1,9,4,2,7,1,late
Rice,2019,Autumn     ,Bihar,443965.0,727611,1194.7,76255428.4,164267.05,1.759583333,,Middle_Gangetic,cereals,0,0.65,171.76000000000002,0.37,172.13,608.5230408965459,1.0150797020281512,13.00350326190565,13.497523218068443,18.149599176162724,7.086487066925534,0.9565217391304348,0.9149338374291116,2,3,40,0,4,1,late
Masoor,2008,Rabi       ,Haryana,4858.0,3600,715.6,694888.32,437.22,0.639285714,,North_Western_Plains,others,0,0.85,143.04,0.09000000000000001,143.13,5.023723137036003,0.4942606067170036,8.488587934405903,8.188966863648876,13.451507860066453,6.574517804870854,0.4782608695652174,0.2287334593572779,1,8,25,2,6,4,mid
Arecanut,2004,Whole Year ,Tamil Nadu,5077.0,7390,1034.0,550042.18,1066.17,1.55,,Southern_Plateau,plantation,0,0.65,108.34,0.21000000000000002,108.55000000000001,7.140096618357488,0.9360933591703349,8.532672762264625,8.908018322784887,13.217752063217885,6.942156705699469,0.30434782608695654,0.09262759924385634,0,24,0,4,8,5,early
Sweet potato,2011,Whole Year ,Chhattisgarh,2933.0,14958,1302.7,491336.16,967.89,5.196666667,,Central_Plateau,fruits_veg,0,0.45,167.51999999999998,0.33,167.85,11.473498504257114,1.8240115131190353,7.984121958702927,9.613068404374461,13.104885851364052,7.172961654668733,0.6086956521739131,0.37051039697542537,1,4,48,4,1,2,mid
Moong(Green Gram),2018,Rabi       ,Assam,11113.0,7703,2372.9,1802528.6,3889.55,0.66,,North_Eastern,others,0,0.45,162.20000000000002,0.35000000000000003,162.55,3.244871308816715,0.5068176023684519,9.315960853839867,8.949494953477961,14.404701569643024,7.772289451283258,0.9130434782608695,0.8336483931947068,2,2,27,2,5,4,late
Cotton(lint),2004,Kharif     ,Andhra Pradesh,1178419.0,2190549,781.8,127669914.5,247467.99,1.901428571,,East_Coast,others,0,0.65,108.34000003394378,0.21,108.55000003394377,2798.3507920286156,1.0652032263892697,13.979685116152181,14.599663211814434,18.6649587059337,6.662877235521921,0.30434782608695654,0.09262759924385634,0,0,11,1,2,4,early
Rice,2012,Autumn     ,Jharkhand,148761.0,129693,1102.0,22433158.8,46115.91,0.761304348,,Central_Plateau,cereals,0,0.45,150.8,0.31,151.11,117.58204895738893,0.5660546413841906,11.910102992422951,11.772933108633092,16.9260507704043,7.005789019253503,0.6521739130434783,0.42533081285444235,1,11,40,0,1,1,mid
Sesamum,2018,Kharif     ,Jammu and Kashmir,4422.0,1808,1016.3,717248.4,1547.7,0.421666667,,Other,oilseeds,0,0.45,162.20000000000002,0.35000000000000003,162.54999999999998,1.7772535142042662,0.35182989250999935,8.394573477868327,7.500529485395295,13.483178897314854,6.924907337799702,0.9130434782608695,0.8336483931947068,2,10,43,1,7,3,late
Cashewnut,2016,Kharif     ,Puducherry,148.0,51,1391.3,22681.0,51.8,0.446666667,,Other,others,0,0.45,153.25,0.35,153.6,0.03663003663003663,0.36926205967461856,5.003946305945459,3.9512437185814275,10.029326937375275,7.23871233491524,0.8260869565217391,0.6824196597353497,1,21,7,1,7,4,late
Jowar,2001,Kharif     ,Kerala,2902.0,1478,2946.7,296381.26,754.52,0.4025,,West_Coast,cereals,0,0.65,102.13000000000001,0.26,102.39000000000001,0.5014078773280863,0.33825635841471435,7.97349996402463,7.2991214627108,12.599405319060937,7.988780484223195,0.17391304347826086,0.030245746691871453,0,13,20,1,9,1,early
Rice,2013,Summer     ,Kerala,46865.0,137477,3255.4,6771523.85,12653.55,2.673571429,,West_Coast,cereals,0,0.65,144.48999999999998,0.26999999999999996,144.76,42.21747942513205,1.3011643302882296,10.755047744838352,11.831219183287397,15.728236855863342,8.088377569699823,0.6956521739130435,0.48393194706994325,1,13,40,3,9,1,late
Moong(Green Gram),2014,Summer     ,Uttarakhand,17.0,9,1287.4,2566.32,5.61,0.75,,Other,others,0,0.45,150.96,0.33,151.29000000000002,0.006985408258304873,0.5596157879354227,2.8903717578961645,2.302585092994046,7.850617832237013,7.161156417457044,0.7391304347826086,0.546313799621928,1,28,27,3,7,4,late
Groundnut,2007,Summer     ,Maharashtra,90100.0,139900,1257.2,12019340.0,14416.0,1.509032258,,Central_Plateau,oilseeds,0,0.45,133.4,0.16,133.56,111.19058973136227,0.9198971242167414,11.408686542313973,11.848690308590857,16.302027660277194,7.13743740713593,0.43478260869565216,0.1890359168241966,1,15,17,3,1,3,mid
Dry chillies,2007,Whole Year ,Assam,16101.0,10134,2154.1,2147873.4,2576.16,0.625555556,,North_Eastern,others,0,0.45,133.4,0.16,133.56,4.702333998422347,0.48584963796922437,9.686698766859926,9.2237500588861,14.579989259903142,7.675592405173526,0.43478260869565216,0.1890359168241966,1,2,13,4,5,4,mid
Safflower,2001,Rabi       ,Andhra Pradesh,19728.0,5920,928.4,2014820.64,5129.28,0.303,,East_Coast,oilseeds,0,0.65,102.13,0.26,102.39,6.369700882289649,0.26466929814270806,9.889844913494969,8.686260632531775,14.516041233316104,6.834539216650878,0.17391304347826086,0.030245746691871453,0,0,41,2,2,3,early
Sesamum,2009,Kharif     ,Jammu and Kashmir,4624.0,2031,751.7,720511.68,786.08,0.443333333,,Other,oilseeds,0,0.45,155.82000000000002,0.17,155.99,2.6982861697887603,0.3669552531153419,8.439231649946526,7.616775808698373,13.487718293156515,6.623666742040486,0.5217391304347826,0.2722117202268431,1,10,43,1,7,3,mid
Cotton(lint),2010,Summer     ,Puducherry,5.0,5,1434.5875,830.55,1.2,1.0,,Other,others,0,0.45,166.10999999999999,0.24,166.35,0.003482894633730093,0.6931471805599453,1.791759469228055,1.791759469228055,6.7232914291161485,7.269329452074776,0.5652173913043478,0.3194706994328922,1,21,11,3,7,4,mid
Rapeseed &Mustard,2014,Kharif     ,Jammu and Kashmir,21.0,37,1278.4,3170.16,6.93,1.74,,Other,oilseeds,0,0.45,150.95999999999998,0.32999999999999996,151.29,0.028919806159137095,1.007957920399979,3.091042453358316,3.6375861597263857,8.061852730534422,7.154146497016037,0.7391304347826086,0.546313799621928,1,10,39,1,7,3,late
Small millets,2007,Kharif     ,Uttar Pradesh,13053.0,7868,672.9,1741270.2,2088.48,0.608076923,,Central_Plains,cereals,0,0.85,133.4,0.16,133.56,11.675322748182223,0.47503900729915616,9.476849879195163,8.970686268534983,14.370125979163557,6.513081731952171,0.43478260869565216,0.1890359168241966,1,27,44,1,0,1,mid
Garlic,2018,Whole Year ,Madhya Pradesh,178156.61,1807956,1102.2,28897002.14,62354.8135,10.2886,,Central_Plateau,spices,0,0.45,162.19999998877392,0.35000000000000003,162.54999998877392,1638.828861493836,2.4237933669295373,12.090423886933321,14.407708036465595,17.17924845012784,7.005970326479092,0.9130434782608695,0.8336483931947068,2,14,14,4,1,7,late
Small millets,2019,Kharif     ,Arunachal Pradesh,26790.0,27460,2433.3,4601450.4,9912.3,1.0152,,Other,cereals,0,0.45,171.76000000000002,0.37,172.13,11.280450232099575,0.7007184460562634,10.19582128920296,10.220522095264865,15.341882333431938,7.797414519855375,0.9565217391304348,0.9149338374291116,2,1,44,1,7,1,late
Masoor,2006,Rabi       ,West Bengal,64239.0,42670,1631.4,8203962.69,14132.58,0.561764706,,Lower_Gangetic,others,0,0.85,127.71000000000001,0.22,127.93,26.139426611124723,0.44581640370706127,11.070381348620643,10.661274811576522,15.920127972274804,7.3978066035316505,0.391304347826087,0.15311909262759926,0,29,25,2,3,4,mid
Cotton(lint),2006,Kharif     ,Manipur,210.0,70,1533.561905,26819.1,46.2,0.33,,North_Eastern,others,0,0.45,127.71,0.22,127.92999999999999,0.04561562474079532,0.2851789422336624,5.351858133476067,4.2626798770413155,10.196906885389494,7.336000215377056,0.391304347826087,0.15311909262759926,0,16,11,1,5,4,mid
Wheat,2013,Rabi       ,Gujarat,1442288.0,4607993,1006.5,208396193.1,389417.76,3.072,,North_Western_Plains,cereals,0,0.65,144.48999998613314,0.27,144.75999998613312,4573.690322580645,1.4041342792482217,14.181741992835176,15.343303179273683,19.15495160520072,6.915227293820838,0.6956521739130435,0.48393194706994325,1,7,53,2,6,1,late
Ginger,2015,Whole Year ,Arunachal Pradesh,7650.0,56575,2593.2,1208011.5,2524.5,6.525,,Other,spices,0,0.45,157.91,0.33,158.24,21.808264590239766,2.0182308106349396,8.942591637231851,10.943340145997315,14.00448700510548,7.861033462906573,0.782608695652174,0.612476370510397,1,1,15,4,7,7,late
Rice,2015,Winter     ,Kerala,89118.0,243675,2602.9,14072623.38,29408.94,2.370714286,,West_Coast,cereals,0,0.65,157.91,0.32999999999999996,158.24,93.58078267214563,1.2151246762078012,11.397727834272304,12.403594753023809,16.459741934796092,7.8647656001333095,0.782608695652174,0.612476370510397,1,13,40,5,9,1,late
Moong(Green Gram),2016,Kharif     ,Chhattisgarh,9014.0,4071,1298.9,1381395.5,3154.9,0.398148148,,Central_Plateau,others,0,0.45,153.25,0.35000000000000003,153.6,3.1317793676436647,0.33514860958474435,9.106645135637418,8.311889558230359,14.138605501972297,7.170042617413974,0.8260869565217391,0.6824196597353497,1,4,27,1,1,4,late
Other Kharif pulses,2014,Kharif     ,Gujarat,10028.0,4600,605.6,1513826.88,3309.24,0.444782609,,North_Western_Plains,others,0,0.65,150.95999999999998,0.32999999999999996,151.29,7.583250906693043,0.36795886664800626,9.213236175088209,8.434028950155469,14.230152020915776,6.407869595254481,0.7391304347826086,0.546313799621928,1,7,34,1,6,4,late
Wheat,2018,Rabi       ,Gujarat,797156.0,2407132,1125.4,129298703.2,279004.6,3.0109375,,North_Western_Plains,cereals,0,0.65,162.20000000000002,0.35,162.54999999999998,2137.0134943181815,1.3890250045174228,13.588806927080277,14.693946970743458,18.6776358220368,7.026781985403778,0.9130434782608695,0.8336483931947068,2,7,53,2,6,1,late
Cotton(lint),2002,Kharif     ,Assam,1556.0,716,1973.6,147306.52,389.0,0.422608696,,North_Eastern,others,0,0.45,94.66999999999999,0.25,94.91999999999999,0.36260508457409096,0.3524922960498954,7.350516171833998,6.57507584059962,11.900277653421869,7.5881211251773495,0.21739130434782608,0.04725897920604915,0,2,11,1,5,4,early
Arhar/Tur,1997,Kharif     ,Assam,6637.0,4685,2051.4,631643.29,2057.47,0.710434783,,North_Eastern,pulses,0,0.45,95.17,0.30999999999999994,95.48,2.2826934320795167,0.5367475972605381,8.80056599227992,8.452334619067742,13.356081682400971,7.62676511906781,0.0,0.0,0,2,1,1,5,6,early
Cowpea(Lobia),2010,Rabi       ,Madhya Pradesh,616.0,146,856.3,102323.76,147.84,0.232857143,,Central_Plateau,others,0,0.45,166.10999999999999,0.24000000000000002,166.35,0.17030211127959874,0.20933435615589813,6.424869023905388,4.990432586778736,11.535906955889981,6.75378791568471,0.5652173913043478,0.3194706994328922,1,14,12,2,1,4,mid
Black pepper,2012,Whole Year ,Karnataka,26837.0,76040,956.2,4047019.6,8319.47,2.986,,Southern_Plateau,spices,0,0.45,150.8,0.31,151.11,79.44003343083995,1.3827882217906031,10.197574072660903,11.239027947489063,15.213491514035312,6.864012356034218,0.6521739130434783,0.42533081285444235,1,12,5,4,8,7,mid
Barley,2006,Rabi       ,West Bengal,2848.0,2610,1631.4,363718.08,626.56,0.993333333,,Lower_Gangetic,cereals,0,0.85,127.71000000000001,0.21999999999999997,127.93,1.5988728252879196,0.6898082791272067,7.954723334497908,7.8674885686991285,12.804137090418417,7.3978066035316505,0.391304347826087,0.15311909262759926,0,29,4,2,3,1,mid
Sesamum,2007,Kharif     ,Uttar Pradesh,152905.0,23491,672.9,20397527.0,24464.8,0.159833333,,Central_Plains,oilseeds,0,0.85,133.4,0.16,133.56,34.85828757975961,0.14827631634726038,11.937578632481438,10.06441521664241,16.830924275001394,6.513081731952171,0.43478260869565216,0.1890359168241966,1,27,43,1,0,3,mid
Rapeseed &Mustard,1998,Winter     ,Odisha,19021.0,2376,1357.1,1879274.8,5516.09,0.113,,East_Coast,oilseeds,0,0.45,98.8,0.29,99.09,1.749502982107356,0.10705907229340779,9.853351483042331,7.773594467360194,14.446397047826677,7.2138419431100225,0.043478260869565216,0.0018903591682419658,0,20,39,5,2,3,early
